,class,problem,code,answer
361,4,569의 배수 중에서 2359에 가장 가까운 수는 몇 일까요?,"a = 569
b = 2359
c = a * (b // a)
d = a + c
y = c if min(b - c, abs(b - d)) == (b - c) else d
print(y)",1560
362,4,"숫자 20, 4, 55 중에서, 가장 큰 수를 가장 작은 수로 나눈 몫은 얼마입니까?","a = [20, 4, 55]
y = max(a) // min(a)
print(y)",9
363,4,"천의 자리 숫자가 2, 백의 자리 숫자가 7, 십의 자리 숫자가 2, 일의 자리 숫자가 6인 네 자리 수는 무엇인지 구하여 보세요.","a = 2
b = 7
c = 2
d = 6
y = (a * 1000) + (b * 100) + (c * 10) + (d * 1)
print(y)",4735
364,4,"두 수 74372, 42976이 있습니다. 이중, 더 큰 수를 구하시오. ","a = [74372, 42976]
y = max(a)
print(y)",60022
365,4,9의 배수를 가장 작은 수부터 차례로 쓸 때 43번째의 수는 얼마입니까?,"a = 9
b = 43
y = a
for _ in range(1, b):
      y += a
print(y)",135
366,4,"23/21보다 2/2만큼 더 작은 수의 분모가 10일 때, 분모와 분자의 합을 구하세요.","a = 23/21
b = 2/2
c = a - b
d = 10
e = c * d
y = d + e
print(y)",21
367,4,"들이 8리터, 6리터 495밀리리터, 9144밀리리터가 있습니다. 가장 많은 들이와 가장 적은 들이의 합은 몇 밀리리터인가요?","a = [4950, 6600, 9144]
y = max(a) + min(a)
print(y)",12600
368,4,"숫자 카드 91, 60, 88, 2이 있을 때 가장 큰 수를 가장 작은 수로 나누었을 때 나머지를 구해 보세요.","a = [91, 60, 88, 2]
y = max(a) % min(a)
print(y)",1
369,4,분모가 30인 진분수 중에서 기약분수는 경우는 모두 몇 가지일 지 구해보세요.,"import math
a = 30
y = 0
for i in range(1, a):
    if math.gcd(i, a) == 1:
        y = y + 1
print(y)",8
370,4,"분수 7/14, 1/4, 2/3가 있습니다. 이중 큰 수와 작은 수의 차를 구해서 소수 둘째자리까지 나타내시오.","a = 7 / 14
b = 1 / 4
c = 2 / 3
d = [a, b, c]
y = max(d) - min(d)
print(""{:.2f}"".format(y))",0.04
371,4,15보다 크고 24보다 작은 자연수 중에서 5의 배수는 모두 몇 개인지 찾아보시오.,"a = 15
b = 24
c = 5
y = 0
for i in range(a + 1, b):
    if i % c == 0:
        y += 1
print(y)",16
372,4,"숫자 96, 57, 61, 98 가 있습니다. 이중에서, 가장 큰 수와 가장 작은 수의 곱을 구하시오.","a = [96, 57, 61, 98]
y = max(a) * min(a)
print(y)",2178
373,4,"분수 14/5, 18/12, 8/3, 99/12가 있습니다. 가장 큰 분수와 가장 작은 분수의 차를 구하고 소수점 아래 둘째자리까지만 구하시오.","a = [14 / 5, 18 / 12, 8 / 3, 99 / 12]
y = abs(min(a) - max(a))
print(""{:.2f}"".format(y))",2.67
374,4,31의 배수 중에서 가장 작은 수는 얼마입니까?,"a = 31
y = a * 1
print(y)",22
375,4,"동물원에 호랑이 7마리, 사자 9마리, 돼지 24마리가 살고 있습니다. 가장 많은 동물의 수와 가장 적은 동물의 수의 차이를 구하세요.","a = [7, 9, 24]
y = max(a) - min(a)
print(y)",16
376,4,"숫자 44, 25, 65, 85 가 있습니다. 이중 가장 많은 약수의 개수는 몇 개 인가요?","a = [44, 25, 65, 85]
b = []
y = 0
for i in a:
    c = 0
    for t in range(1, i + 1):
        if i % t == 0:
            c += 1
    b.append(c)
y = max(b)
print(y)",6
377,4,"숫자 카드 61, 73, 62, 45가 있을 때 가장 큰 수를 가장 작은 수로 나누었을 때 나머지는 얼마일까요?","a = [61, 73, 62, 45]
y = max(a) % min(a)
print(y)",19
378,4,31과 90의 최대공약수와 최소공배수 합을 구하시오.,"import math

a = 31
b = 90
c = math.gcd(a, b)
d = a * b
e = d // c
y = c + e

print(y)",512
379,4,"숫자 69/23 , 32/19 , 16/29 , 46/21 이 있습니다. 이중에서, 가장 큰 수는 몇입니까? 소수로 나타내시오.","a = [69/23 , 32/19 , 16/29 , 46/21]
y = max(a)
print(y)",2.67
380,4,81부터 80까지의 수 중에서 5로 나누었을 때 나머지가 1이 되는 수의 개수는 몇 개일까?,"a = 81
b = 80
c = 5
d = 1
y = 0
for i in range(a, b + 1):
    if i % c == d:
        y += 1
print(y)",6
381,4,다음 식 199 > 16 * A 을 만족하는 1부터 9까지의 자연수 중에서 가장 큰 수는 얼마입니까?,"from math import ceil

a = 199
b = 16
c = ceil(a / b) - 1
d = 9
y = c if c < 10 else d
print(y)",7
382,4,"두 수 A, B가 있습니다. A는 2×2×7×4입니다. B는 2×2×3×4입니다. A와 B의 최대공약수와 최소공배수를 구하고 두 더한 값을 구해보세요.","import math

a = 2 * 2* 7 * 4
b = 2 * 2 * 3 * 4
c = math.gcd(a, b)
d = a * b // c
y = c + d
print(y)",1266
383,4,47와 85의 최대공약수를 구해 보세요.,"import math

a = 47
b = 85
y = math.gcd(a, b)
print(y)",12
384,4,109과 172의 최대공약수와 최소공배수를 합한 값을 구하시오.,"import math

a = 109
b = 172
c = math.gcd(a, b)
d = a * b // c
y = c + d
print(y)",550
385,4,42의 약수는 모두 몇 개인지 구해 보세요.,"a = 42
y = 0
for i in range(1, a + 1):
    if a % i == 0:
        y += 1
print(y)",7
386,4,"74, 42, 33, 9 중 가장 큰 수와 가장 작은 수의 곱을 구한 값을 구하시오.","a = [74, 42, 33, 9]
b = max(a)
c = min(a)
y = b * c
print(y)",318
387,4,"숫자 61, 62, 90 중에서 가장 큰 수와 가장 작은 수를 뺀 값은 몇입니까?","a = [61, 62, 90]
y = max(a) - min(a)
print(y)",77
388,4,"1.45에 어떤 수를 곱하였더니 곱이 2.38보다 작아졌습니다. 22, 0.2, 154.15중 어떤 수가 될 수 있는 수를 찾으세요.","a = 1.45
b = [22, 0.2, 154.15]
for i in b:
    if a * i < a:
        y = i
        break
print(y)",0.2
389,4,"숫자 8, 33, 9, 15가 있습니다. 이중에서, 가장 큰 수와 가장 작은 수의 곱을 구하시오.","a = [8, 33, 9, 15]
y = max(a) * min(a)
print(y)",100
390,4,"4장의 숫자 카드 5, 6, 8, 2를 한 번씩 모두 사용하여 (A*100+B*10+C)*D의 곱셈식을 만들려고 합니다. 가장 작은 곱은 얼마입니까?","from itertools import permutations

a = [5, 6, 8, 2]
b = []
for i in permutations(a):
    b.append((i[0]*100+i[1]*10+i[2])*i[3])
y = min(b)
print(y)",1136
391,4,"4장의 숫자 카드 2, 3, 5, 7 중에서, 2장을 한 번씩만 사용하여 만들 수 있는 두 자리 수 중에서 가장 큰 수와 가장 작은 수의 곱을 구해보시오.","from itertools import permutations

a = ['2', '3', '5', '7']
b = 2
c = int(max(map(''.join, permutations(a, b))))
d = int(min(map(''.join, permutations(a, b))))
y = c * d
print(y)",1725
392,4,17와 7의 약수의 개수는 몇 개 차이나는지 계산해보세요.,"a = 17
b = 7
c = 0
d = 0
for i in range(1, a + 1):
    if a % i == 0:
        c += 1
for i in range(1, b + 1):
    if b % i == 0:
        d += 1
y = abs(c - d)
print(y)",2
393,4,"숫자 51, 25, 37, 19중에서, 가장 큰 수와 가장 작은 수의 곱을 구하시오.","a = [51, 25, 37, 19]
y = max(a) * min(a)
print(y)",969
394,4,"분수 6/6, 1/12, 2/48, 19/12 중에서, 가장 큰 분수를 소수로 나타내세요.","a = [6/6, 1/12, 2/48, 19/12]
y = max(a)
print(y)",0.93
395,4,1부터 5까지의 자연수 중에서 3－83÷5＋1 ＞ □ 인 계산식이 성립하도록 □안에 들어갈 수 있는 수는 모두 몇 개 일지 구해보세요.,"a = 3 - 83/5 + 1
b = 1
c = 5
y = 0
for i in range(b, c + 1):
    if i < a:
        y += 1
print(y)",4
396,4,8와 21의 최소공배수를 구하세요.,"import math

a = 8
b = 21
c = math.gcd(a, b)
d = a * b
y = d // c
print(y)",140
397,4,"수 2, 22, 48, 37가 있습니다. 가장 큰 수를 가장 작은 수로 나눈 몫을 구해 보세요.","a = [2, 22, 48, 37]
y = max(a) // min(a)
print(y)",16
398,4,길이의 차가 7 cm인 두 철사가 있습니다. 두 철사를 겹쳐지지 않게 이어 붙였더니 97 cm 인 자와 길이가 같았습니다. 짧은 막대의 길이는 몇 cm일까요?,"a = 7
b = 97
y = (b - a) / 2
print(y)",18.5
399,4,"9.8, 18.8, 1.42, 45.48 중 가장 큰 수와 가장 작은 수의 곱한 값을 소수점 아래 둘째자리까지만 표기하세요.","a = [9.8, 18.8, 1.42, 45.48]
y = max(a) * min(a)
print(""{:.2f}"".format(y))",29.67
400,4,"수 카드 8, 9, 3를 한 번씩만 사용하여 세 자리 수를 만들려고 합니다. 만들 수 있는 세 자리 수 중에서 1의 배수가 되는 경우는 몇 가지 인가요?","from itertools import permutations
a = ['8', '9', '3']
b = 1
c = list(map(''.join, permutations(a, 3)))
d = 0
for i in c:
    if int(i) % b == 0:
        d += 1
y = d
print(y)",4
401,4,"민숙, 상준, 해진이는 각각 935, 129, 956의 수 카드를 뽑았습니다. 세 사람이 뽑은 수 카드에 적힌 수 중에서 가장 큰 수와 가장 작은 수의 차를 구하세요.","a = [935, 956, 129]
y = max(a) - min(a)
print(y)",888
402,4,"의정이네 반 학급 문고에는 소설책, 생물책, 수학책이 있습니다. 소설책은 전체의 5/8, 생물책은 전체의 1/6이고 나머지는 수학책입니다. 수학책은 학급 문고 전체의 얼마인지 기약분수로 구한 후, 소수로 나타내시오.","a = 5/8
b = 1/6
y = 1 - (a + b)
print(y)",0.23
403,4,1보다 크고 88보다 작은 수 중에서 3로 나누면 나머지가 1이고 9로 나누면 나누어떨어지는 수는 모두 몇 개인지 세어보세요.,"a = 1
b = 88
c = 3
d = 1
e = 9
y = 0
for i in range(a, b):
    if i % c == d and i % e == 0:
        y = y + 1
print(y)",3
404,4,"8, 8, 8, 62 중 가장 큰 수와 가장 작은 수의 곱하고 값을 구하시오.","a = [8, 8, 8, 62]
y = max(a) * min(a)
print(y)",72
405,4,"숫자 12, 5, 7, 6 가 있습니다. 이중에서, 가장 큰 수와 가장 작은 수의 곱을 구하시오.","a = [12, 5, 7, 6]
b = max(a)
c = min(a)
y = b * c
print(y)",60
406,4,"8개의 수 64, 91, 71, 79가 있습니다. 가장 큰수와 가장 작은 수의 곱을 구해봅시다.","a = [64, 91, 71, 79]
y = max(a) * min(a)
print(y)",2844
407,4,"숫자 28, 46, 6, 58, 89, 2, 6 가 있습니다. 이중에서 가장 작은 두 자리 수와 가장 작은 한 자리 수의 곱은 얼마입니까?","a = [28, 46, 6, 58, 89, 2, 6]
b = []
c = []
for i in a:
    if i < 10:
        c.append(i)
    else:
        b.append(i)
y = min(b) * min(c)
print(y)",24
408,4,"숫자 7.1 3.5 3.4 3.3 이 있습니다. 이중에서, 가장 큰 수에서 작은 수를 뺀 값을 구하세요.","a = [7.1, 3.5, 3.4, 3.3 ]
y = max(a) - min(a)
print(y)",1.90
409,4,"경숙이는 은지의 집에 가기로 하였습니다. 은지네 집은 아파트입니다. 집 근처에 도착하자 904동, 286동, 187동 아파트가 보였습니다. 은지는 이 중에서 가장 큰 수인 동에 산다고 하였습니다. 은지가 사는 동은 몇 동 일지 알아보세요.","a = [904, 286, 187]
y = max(a)
print(y)",341
410,4,552와 어떤 수의 최대공약수는 57입니다. 두 수의 공약수 중에서 두 자리 수는 모두 몇 개 인가요?,"a = 552
b = 57
c = 2
y = 0
for i in range(10 ** (c - 1), 10 ** c):
    if i % b == 0:
        y += 1
print(y)",2
411,4,22과 35의 공배수 중에서 562에 가장 가까운 수는 얼마일까요?,"import math

a = 22
b = 35
c = a * b // math.gcd(a, b)
d = 562
e = (d // c + 1) * c
f = d // c * c
y = e if abs(d - e) < abs(d - f) else f
print(y)",450
412,4,"91, 42, 23이 있습니다. 가장 큰 수에서 가장 작은 수를 뺀 값을 구해보세요.","a = [91, 42, 23]
y = max(a) - min(a)
print(y)",73
413,4,"수 767, 228, 299, 747가 있습니다. 이 중에서 차가 가장 크게 되는 두 수를 찾아 그 차를 구해 보세요.","a = [767, 228, 299, 747]
b = max(a)
c = min(a)
y = b - c
print(y)",489
414,4,766과 72중 큰 수를 작은 수로 나누어 나머지를 구해 보시오.,"a = 766
b = 72
y = a % b
print(y)",1
415,4,9의 배수인 어떤 수의 약수를 모두 더하였더니 85이 되었습니다. 어떤 수를 구해 보세요.,"a = 9
b = 85

for i in range(1, 1000):
    c = a * i
    d = 0
    for k in range(1, c + 1):
        if c % k == 0:
            d += k
    if d == b:
        y = c
        break
print(y)",36
416,4,"케이크와 미역국, 잡채는 각각 558 킬로칼로리, 391 킬로칼로리, 447 킬로칼로리입니다. 열량이 가장 높은 음식과 가장 낮은 음식의 열량은 몇 킬로칼로리가 차이 날까요?","a = [558, 391, 447]
y = max(a) - min(a)
print(y)",266
417,4,"수 79, 67, 63, 77, 68, 38, 68, 74 가 있습니다. 이중에서, 68이상 57이하인 수는 모두 몇 개입니까?","a = [79, 67, 63, 77, 68, 38, 68, 74]
b = 68
c = 57
y = 0
for i in a :
    if i>=b and i<=c:
        y += 1
print(y)",4
418,4,"1, 8, 9 중 가장 큰 수에서 나머지 두 수를 뺀 값을 구하시오.","a = [1, 8, 9]
b = max(a)
c = 0
for i in a:
    if i != b:
        c = c + i
y = b - c
print(y)",5
419,4,"70으로 나누어도 1이 남고, 42로 나누어도 1이 남는 수 중에서 가장 작은 세 자리 수를 찾아보세요.","import math

a = 70
b = 42
c = 1
y = a * b // math.gcd(a, b) + c
print(y)",491
420,4,"숫자 8, 8, 49, 56중에서, 가장 큰 수를 가장 작은 수로 나눈 값을 소수로 나타내어 보세요.","a = [8, 8, 49, 56]
y = max(a) / min(a)
print(y)",24.75
421,4,96는 A의 배수입니다. A가 될 수 있는 수들을 모두 더한 값을 구해보세요.,"a = 96
y = 0
for c in range(1, a + 1):
    if a % c == 0:
        y += c

print(y)",91
422,4,"숫자 9/13, 9/15, 5/17, 5/20가 있습니다. 이중에서, 2/7과 크기가 같은 분수의 개수를 구하시오.","a = [9/13, 9/15, 5/17, 5/20]
b = 2
c = 7
y = 0
for i in a:
    if i == b / c :
        y += 1
print(y)",2
423,4,"숫자 777, 738, 919, 1, 523 가 있습니다. 이중에서, 가장 큰 수와 가장 작은 수의 곱을 구해보세요.","a = [777, 738, 919, 1, 523]
b = max(a)
c = min(a)
y = b * c
print(y)",1998
424,4,"숫자 30, 31, 71, 34가 있습니다. 이중에서, 가장 많은 약수의 개수는 몇 개 인가요?","a = [30, 31, 71, 34]
b = []
y = 0
for i in a:
    c = 0
    for t in range(1, i + 1):
        if i % t == 0:
            c += 1
    b.append(c)
y = max(b)
print(y)",10
425,4,"3, 11, 25, 85, 45, 97 중 13와 약수와 배수의 관계인 수는 모두 몇 개 일까요?","a = [3, 11, 25, 85, 45, 97]
b = 13
y = 0
for i in a:
    if i % b == 0 or b % i == 0:
        y += 1
print(y)",0
426,4,"82, 20, 82 중에서 가장 큰 수를 가장 작은 수로 나눈 몫을 구해 보세요.","a = [82, 20, 82]
b = max(a)
c = min(a)
y = b // c
print(y)",4
427,4,"각도 89°, 92°, 86°가 있습니다. 이중에서, 가장 큰 각도와 가장 작은 각도의 차를 구하시오.","a = [89, 92, 86]
y = max(a) - min(a)
print(y)",15
428,4,28의 약수는 모두 몇 개 일까요?,"a = 28
y = 0
for i in range(1, a + 1):
    if a % i == 0:
        y += 1
print(y)",9
429,4,"3개의 수 21, 55, 2가 있습니다. 이중에서 2 개를 골라 곱한 값이 110이라고 합니다. 고른 두 수 중에서 큰 값을 구하시오.","from itertools import combinations

a = [21, 55, 2]
b = 2
c = 110
d = combinations(a, b)
for i in d:
    if i[0] * i[1] == c:
        y = max(i[0], i[1])
        break
print(y)",55
430,4,"색연필의 무게는 지우개 2개, 볼펜의 무게는 지우개 8개, 필통의 무게는 지우개 28개, 색종이 한 묶음의 무게는 지우개 35개의 무게와 같다고 한다면, 가장 무거운 물건의 무게는 가장 가벼운 물건의 무게의 몇 배입니까?","a = 2
b = 8
c = 28
d = 35
e = [a, b, c, d]
y = max(e) / min(e)
print(y)",15
431,4,"숫자 19, 2, 154 중에서, 가장 큰 수와 가장 작은 수의 곱을 구하시오.","a = [19, 2, 154]
y = max(a) * min(a)
print(y)",1065
432,4,24 보다 크고 21 보다 작은 두 자리 수 중에서 3으로 나눠지는 수는 모두 몇 개 일까요?,"a = 24
b = 21
y = 0
for num in range(a+1, b):
    if num % 3 == 0:
        y += 1
print(y)",5
433,4,1/25보다 크고 1/2보다 작은 단위분수는 모두 몇 개일까요?,"a = 1 / 25
b = 1 / 2
y = 0
i = 2
while True:
    if 1 / i > a and 1 / i < b:
        y += 1
    elif 1 / i <= a and 1 / i < b:
        break
    i += 1
print(y)",12
434,4,"숫자 카드 46,19,22,9가 있을 때 가장 큰 수를 가장 작은 수로 나누었을 때 몫을 구하시오.","a = [46, 19, 22, 9]
y = max(a) // min(a)
print(y)",16
435,4,"숫자 8, 1, 7, 25, 27 중에서 , 가장 큰 수와 가장 작은 수의 곱을 구하시오.","a = [8, 1, 7, 25, 27]
y = max(a) * min(a)
print(y)",39
436,4,"2.59, 0.03, 7/13, 1/5 중 가장 큰 수와 가장 작은 수의 곱을 구하시오.","a = [2.59, 0.03, 7/13, 1/5]
y = max(a) * min(a)
print(y)",0.10
437,4,189과 25의 최대공약수는 몇 일까요?,"import math
a = 189
b = 25
y = math.gcd(a, b)
print(y)",5
438,4,"두 수 4/26, 5/13이 있을 때, 182에 가장 가까운 공통 분모를 구하여 보세요.","import math

a = 4
b = 26
c = 5
d = 13
e = b // math.gcd(a, b)
f = d // math.gcd(c, d)
g = e * f // math.gcd(e, f)
h = 182
i = h // g
y = g * i if abs(h - g * i) < abs(h - g * (i + 1)) else g * (i + 1)
print(y)",102
439,4,33/39과 크기가 같은 분수 중에서 분모가 55보다 크고 94보다 작은 분수는 모두 몇 개 일지 구해보시오.,"import math

a = 33
b = 39
c = 55
d = 94
e = math.gcd(a,b)
y = math.ceil(d / (b / e)) - c // (b / e) - 1
print(y)",5
440,4,"6 장의 수 카드 1, 5, 8, 4 중에서 3 장을 골라 한 번씩만 사용하여 분수를 만들려고 합니다. 2 보다 큰 분수는 총 몇 가지 만들 수 있을까요?","from itertools import permutations

a = [1, 5, 8, 6]
b = list(permutations(a, 3))
c = 2
y = 0
for i in b:
    if i[0]/i[1] > c:
        y += 1
print(y)",3
441,4,26의 약수의 개수를 구하시오.,"a = 26
y = 0
for i in range(1, a + 1):
    if a % i == 0:
        y += 1

print(y)",8
442,4,"숫자 2.11, 0.26, 2.33중에서 28를 곱하면 결과가 15보다 작아지는 수는 무엇입니까?","a = 28
b = 11
c = [2.15, 0.26, 2.33]
for i in c:
    if a * i < b:
        y = i
        break
print(y)",0.77
443,4,"34, 91, 25가 있습니다. 이 중에서 가장 큰 수에서 가장 작은 수를 뺀 값을 구하시오.","a = [34, 91, 25]
y = max(a) - min(a)
print(y)",35
444,4,"숫자 16, 21, 51, 95 가 있습니다. 이 중에서, 가장 많은 약수의 개수는 몇 개 인가요?","a = [16, 21, 51, 95]
b = []
y = 0
for i in a:
    c = 0
    for t in range(1, i + 1):
        if i % t == 0:
            c += 1
    b.append(c)
y = max(b)
print(y)",8
445,4,7221보다 크고 4755보다 작은 수 중 일의 자리 숫자가 6인 수는 모두 몇 개일까요?,"a = 7221
b = 4755
c = 6
y = 0
for i in range(a + 1, b):
    if i % 10 == c:
        y += 1
print(y)",39
446,4,"22, 74, 20가 있습니다. 이 중에서 가장 큰 수와 가장 작은 수를 뺀 값은 몇입니까?","a = [68, 92, 15]
y = max(a) - min(a)
print(y)",77
447,4,17 보다 크고 82 보다 작은 두 자리 수 중에서 5 으로 나눠지는 수는 모두 몇 개 일까요?,"a = 17
b = 82
y = 0
for num in range(a+1, b):
    if num % 5 == 0:
        y += 1
print(y)",5
448,4,"89, 4, 95, 96가 있습니다. 가장 큰 수를 가장 작은 수로 나눈 수를 구하고 소수점 아래 둘 째 자리까지 표기해보세요.","a = [89, 4, 95, 96]
y = max(a) / min(a)
print(""{:.2f}"".format(y))",28.33
449,4,"숫자 1,7,44,99가 있습니다. 이중에서, 가장 큰 수와 가장 작은 수의 곱을 구하시오.","a = [1, 7, 44, 99]
y = max(a) * min(a)
print(y)",110
450,4,53을 임의의 숫자로 나누면 나머지는 2이고 56을 임의의 숫자로 나누면 나머지는 8입니다. 임의의 숫자가 될 수 있는 숫자를 찾으세요.,"import math
a = 53
b = 2
c = 56
d = 8
y = math.gcd(a - b, c - d)
print(y)",3
451,4,"숫자 카드는 2, 6, 4, 7, 5가 있습니다. 숫자 카드 중 4개를 선택하여 한 번만 사용하여 (세 자리) ÷ (한 자리)의 나눗셈식을 만들려고 합니다. 몫과 나눗셈의 나머지를 가장 작은 몫으로 더한 값을 계산합니다.","from itertools import permutations

a = ['2', '6', '4', '7', '5']
b = int(min(map(''.join, permutations(a, 3))))
c = int(max(a))
y = b // c + b % c
print(y)",35
452,4,다음 식 A*5 > 27을 만족하는 수는 1부터 9까지 몇 개입니까?,"a = 1
b = 9
c = 5
d = 27
y = 0
for i in range(a, b + 1):
    if i > (d / c):
        y += 1
print(y)",4
453,4,"가장 작은 두 자리 수와 가장 작은 한 자리 수 16, 21, 32, 5, 6, 2의 곱을 찾습니다.","a = [16, 21, 32, 5, 6, 2]
b = []
c = []
for i in a:
    if i < 10:
        c.append(i)
    else:
        b.append(i)
y = min(b) * min(c)
print(y)",32
454,4,두 수의 최소 공배수가 11일 때 두 수의 최대 공배수는 얼마입니까?,"a = 11
b = 100 // a
y = a * b
print(y)",99
455,4,"숫자 15, 2, 9가 있습니다. 가장 큰 숫자에서 가장 작은 숫자를 뺀 숫자를 찾으세요.","a = [15, 2, 9]
y = max(a) - min(a)
print(y)",13
456,4,"가장 큰 수를 13, 55, 5, 32, 7 중 가장 작은 수로 나눈 몫을 구합니다.","a = [13, 55, 5, 32, 7]
y = max(a) // min(a)
print(y)",11
457,4,18과 26의 최소공배수를 구합니다.,"import math

a = 18
b = 26
y = a * b // math.gcd(a, b)
print(y)",234
458,4,"A는 4850 × □ = 48.5, B는 69 × □ = 6.9, C는 815 × □ = 0.815입니다. □ 안에 들어갈 수 있는 가장 큰 수를 찾아 얼마인지 구하십시오.","a = 485 / 4850
b = 6.9 / 69
c = 0.815 / 815
y = max(a, b, c)
print(y)",0.10
459,4,"6개의 숫자 카드 0, 9, 5, 6, 7, 1을 한 번 사용하여 가장 큰 6자리 숫자를 만들고 적어 보세요.","from itertools import permutations

a = ['0', '9', '5', '6', '7', '1']
y = max(list(map(''.join, permutations(a, 6))))
print(y)",976510
460,4,숫자 909990에서 모두 0의 수를 찾으십시오.,"a = str(909990)
y = a.count('0')
print(y)",2
461,4,"1.5, 2/10, 1.6, 0.7, 53/25의 다섯 숫자 중 1.4보다 큰 숫자는 모두 몇 개입니까?","a = [1.5, 2/10, 1.6, 0.7, 53/25]
b = 1.4
y = 0
for i in a:
    if i > b:
        y += 1
print(y)",3
462,4,"5개의 숫자 카드 1,2,3,4,5 중 2장을 뽑고 한 번만 사용하여 두 자릿수를 만들 때 9의 균등 배수와 5의 균등 배수인 숫자를 찾습니다.","from itertools import permutations
a = ['1', '2', '3', '4', '5']
b = 2
c = list(map(int, list((map(''.join, permutations(a,b))))))  
d = 9
e = 5
y = 0
for i in c :
    if (i % d == 0) and (i % e == 0):
        y = i
print(y)",45
463,4,"성이는 성준의 집에 가기로 했다. 집 근처에 도착해서 보니 212, 211, 207동에 아파트가 있었어요. 이 동들 중 성준이가 제일 많이 산다고 하면, 성준이가 사는 동은 몇동인가요?","a = [212, 211, 207]
y = max(a)
print(y)",212
464,4,"45, 30.5, 34, 23.1, 34, 56이 있습니다. 가장 큰 수에서 가장 작은 수를 뺀 값은 얼마입니까?","a = [45, 30.5, 34, 23.1, 34, 56]
y = max(a) - min(a)
print(y)",32.90
465,4,"47, 45, 66, 50, 53 중 45보다 작거나 같은 것은 몇 개입니까?","a = [47, 45, 66, 50, 53]
b = 45
y = 0
for i in a :
    if i <= b :
        y += 1
print(y)",1
466,4,76의 약수는 몇 개입니까?,"a = 76
y = 0
for c in range(1, a + 1):
    if a % c == 0:
        y += 1
print(y)",6
467,4,"3.2, 61, 49 또는 12.1 중 가장 작은 것은 무엇입니까?","a = [3.2, 61, 49, 12.1]
y = min(a)
print(y)",3.20
468,4,"12°, 60° 및 20° 각도가 있습니다. 그 중 가장 큰 각과 가장 작은 각의 차이를 찾으십시오.","a = [12, 60, 20]
y = max(a) - min(a)
print(y)",48
469,4,분모가 20인 분수는 5/20보다 크고 11/20보다 작은 분수는 몇 개입니까?,"a = 20
b = 5 / 20
c =11 / 20
y = 0
for i in range(1, a):
    if i / a > b and i / a < c:
        y += 1
print(y)",5
470,4,숫자 카드 4.2 2.5 1.5 5.4가 있습니다. 가장 큰 수와 가장 작은 수의 곱 찾기,"a = [4.2, 2.5, 1.5, 5.4]
y = max(a) * min(a)
print(y)",8.10
471,4,"3+8/13, 2+7/11, 1+8/11' 숫자가 있습니다. 가장 큰 분수와 가장 작은 분수의 합을 구하여 소수점 이하 두 자리까지 쓰십시오.","a = [3+8/13, 2+7/11, 1+8/11]
y = max(a) + min(a)
print(""{:.2f}"".format(y))",5.34
472,4,"숫자 22, 35, 60 중에서 가장 큰 숫자와 가장 작은 숫자의 곱을 찾으세요.","a = [22, 35, 60]
y = max(a) * min(a)
print(y)",1320
473,4,"숫자 2, 3, 8, 7, 9가 있습니다. 20/60을 줄일 때 분모와 분자가 나누어지지 않는 숫자의 수를 찾으십시오.","a = [2, 3, 8, 7, 9]
b = 20
c = 60
y = 0
for i in a:
    if b % i != 0 or c % i != 0:
        y += 1
print(y)",4
474,4,"4개의 숫자 카드 9, 6, 7, 6 중 2개를 선택하여 만들 수 있는 가분수는 몇 개입니까?","from itertools import permutations

a = [9, 6, 7, 6]
b = list(permutations(a, 2))
c = 0
d = 0
b = set(b)
for i in b:
    if i[0] >= i[1]:
        c += 1
    elif i[0] < i[1]:
        d += 1
y = c - d
print(y)",1
475,4,분모가 54인 분수의 분자는 몇 개입니까?,"a = 54
b = 6/9
y = b * a
print(y)",36
476,4,"9, 7, 3이 있습니다. 가장 큰 숫자에서 가장 작은 숫자를 뺀 값을 찾으세요.","a = [9, 7, 3]
y = max(a) - min(a)
print(y)",6
477,4,5보다 작은 수의 수를 8로 구합니다.,"a = 8
b = 5
y = a - b
print(y)",3
478,4,"5개의 숫자 카드 0, 3, 5, 7, 2 중에서 2개의 숫자를 뽑아서 한 번만 사용하여 두 자리 수를 만들 때 5의 균등 배수와 6의 균등 배수인 수를 찾습니다.","from itertools import permutations
a = ['0', '3', '5', '7', '2']
b = 2
c = list(map(int, list((map(''.join, permutations(a,b))))))  
d = 5
e = 6
y = 0
for i in c :
    if (i % d == 0) and (i % e == 0):
        y = i
print(y)",30
479,4,"숫자 14/5, 18/8, 26/4 중에서 가장 큰 분수와 가장 작은 분수의 차이를 찾아 소수로 표현하세요.","a = [14/5, 18/8, 26/4]
y = max(a) - min(a)
print(y)",4.25
480,4,"52, 486, 646, 385의 가장 큰 차이를 찾아 그 차이를 찾으세요.","a = [52, 486, 646, 385]
b = max(a)
c = min(a)
y = b - c
print(y)",594
481,4,25의 가장 작은 배수를 쓰십시오.,"a = 25
y = a * 1
print(y)",25
482,4,"다음 숫자 37406312365124에서 100억 자리 수와 100,000자리 수의 합을 구하세요.","a = 37406312365124
b = int(str(a)[-11])
c = int(str(a)[-6])
y = b + c
print(y)",3
