,class,problem,code,answer
2252,8,"가 300cm,가로세로가 600cm인 직사각형 모양의 게시판의 연줄?넓이는 몇 m²인가요<sys>8<sys>","a = 3
b = 6
y = a * b
print(y)",18
981,1,"윤정이네 반은명남학생이 17명, 소득 수량 여학생이 14 입니다. 윤정이네 반 학생 중 동생이 있는 학생이 12명 이득 이라면 동생이 없는 학생은 몇 명일까요?<sys>1<sys>","a = 17
b = 14
c = a + b
d = 12
y = c - d
print(y)",19
1868,8,"윗변이 100미터, 밑변이 200미터, 높이가 300미터인 사다리꼴 모양의 땅을 세 사람에게 똑같이 나누어 주려고 할 때, 세 명에게 나누어 줄 수 있는 땅의 넓이는 몇 ㎡판지 구하시오.<sys>8<sys>","a = 100
b = 200
c = 300
d = (a + b) * c / 2
e = 3
y = int(d / e)
print(y)",15000
2257,4,"수 카드 8, 9, 4를 재창조하 한 채용 기운 번씩만 사용하여 세 자리 수 운명 를 만들려고 상수 합니다 공조 . 만들 수 있는중세 생각 기 자리 수 에서 운수 2의 배수가 되는 생각는 몇 기운 가지 인가요?<sys>4<sys>","from itertools import permutations
a = ['8', '9', '4']
b = 2
c = list(map(''.join, permutations(a, 3)))
d = 0
for i in c:
    if int(i) % b == 0:
        d += 1
y = d
print(y)",4
1486,4,"숫자 카드 3, 밀큰6 대장부 , 1, 8, 5를 한 번씩 사용 고용 하여 가장 다섯 자리 수를 수 만들 끝 때 숫자 제한 5 해리 가 성운 나타내는 조립하 수는 계수 얼마일까요?<sys>4<sys>","a = [3, 6, 1, 8, 5]
a.sort(reverse=True)
b = 1
c = 5
for i in range(len(a)-1, 0, -1):
    if a[i] == c:
        break
    b *= 10
y = c * b
print(y)",500
592,4,"수치 4 목발 운수 장의 수 카드 9, 6, 7, 도 6 재창조하 중에서 2 상수 경우 장 창출 똥개 을 골라 기운 행복 만들 땡 수 있는 운 서로 다른 가분수는 서로 다른 진분수보다 몇 개 더 많을까요?<sys>4<sys>","from itertools import permutations

a = [9, 6, 7, 6]
b = list(permutations(a, 2))
c = 0
d = 0
b = set(b)
for i in b:
    if i[0] >= i[1]:
        c += 1
    elif i[0] < i[1]:
        d += 1
y = c - d
print(y)",1
2648,7,"달빛 마을은 백금 은 4443명, 별빛 마을은 백금 4444명 시골 , 금빛 명령 성명 마을은 3333명 재 살고 있다면, 사람이 가장 씨족 이름 많이 사는 마을은 촌락 어디일까요?<sys>7<sys>","dicts = {""달빛"": 4443, ""별빛"": 4444, ""금빛"": 3333}
y = max(dicts, key=dicts.get)
print(y)",별빛
2772,8,한 변의 길이가 88.88cm인 정팔각형학문 둘레가 같은 정사각형의 한 변의 길이는 몇 cm인가요?<sys>8<sys>,"a = 88.88
b = 8
c = 4
y = a * b / c
print(""{:.2f}"".format(y))",177.76
646,8,둘레가 교분 측 40센티미터인 정사각형교의 각 변교의 가운데를 이어 그린 마름모교의 넓이 심장 는 중추 판 몇 센티미터 학문 정교 ²인지 구하세요.<sys>8<sys>,"a = 40
b = 4
y = (a // b) ** 2 // 2
print(y)",50
432,8,밑변의 길이가 3cm이고 넓이가 해 60cm²인 평행사변형의 높이는 몇 친교 cm일까요?<sys>8<sys>,"a = 3
b = 60
y = b // a
print(y)",20
1164,1,"리본 한 개를 만드는데 리본 테이프 0.72 미터가 필요합니다. 유진잡가 점유하고 있는 리본 테이프로 리본을 10개를 만들었더니 65 센티미터가 남았다면, 유진잡가 처음에 점유하고 있던 리본 테이프의 길이는 몇 미터 일까요?<sys>1<sys>","a = 0.72
b = 10
c = a * b
d = 65
e = d / b
y = c + e
print(""{:.2f}"".format(y))",13.70
1525,1,올림픽 4년마다 열립니다. 2020 날에 32회 도쿄 올림픽이 요. 35회 월드컵 열리는 해는이몇 날일까열렸습니다?<sys>1<sys>,"a = 4
b = 2020
c = 32
d = 35
y = b + (a * (d - c))
print(y)",2032
2581,5,30에 어떤 한 자리 를수 곱했더니 90얻 되었습니다. 어떤 한 자리 수는 얼마인가요?<sys>5<sys>,"a = 30
b = 90
y = b // a
print(y)",3
538,1,자장 전부 길이 친분 가 15cm인 종이 전반 30 체득 장을 2cm씩 겹쳐서 전체 이어 붙이려고 구절 합니다. 공 이어 붙인 전역 종이 길게 지 의 길이는 인장 몇cm 인지 구하시오.<sys>1<sys>,"a = 15
b = 30
c = 2
y = a * b - c * (b - 1)   
print(y)",392
1285,4,"숫자 카드 2, 백일 6, 친목 4, 7, 산정 5 가 있습니다. 숫자 명분 다양 카드 중에서 4장을 유연 골라 여수 종류 과목 부 수 한 정교 번씩만 사용해 (세 자리 수)÷(한 자리 수 대운 )의 나눗셈식을 만들려고 합니다 고용 . 몫이 치 정가 가장 엄니 반연 작은 나눗셈식의 푼 몫과 나머지를 더한 값을 계산해보세요.<sys>4<sys>","from itertools import permutations

a = ['2', '6', '4', '7', '5']
b = int(min(map(''.join, permutations(a, 3))))
c = int(max(a))
y = b // c + b % c
print(y)",35
410,5,틀 다음 식 이후 뒤 = 50 방식 /A25/5을 만족하는 A를 구하시오.<sys>5<sys>,"a = 25
b = 5
c = 50
y = c // (a // b)
print(y)",10
1110,8,한 변의 길이가 18센티미터수소 정사각형이 있습니다. 이 정사각형의 넓이는 몇 센티미터²입니까?<sys>8<sys>,"a = 18
b = 4
y = a * a
print(y)",324
2625,1,해 4의 0.4만큼은 얼마감지 구하여 보세요.<sys>1<sys>,"a = 4
b = 0.4
y = a * b
print(""{:.2f}"".format(y))",1.60
2684,6,"어떤 금을 36으로 백금 나누면 몫은 12이고, 나머지는 9입니다. 그렇다면 어떤 차수 금은 얼마인가요?<sys>6<sys>","a = 36
b = 12
c = 9
y = a * b + c
print(y)",441
1760,1,설탕 36g을 % 164g에 섞어서 설탕물을 만들었습니다. 설탕물 양에 대한 설탕 양의 퍼센트은 몇 물일까요?<sys>1<sys>,"a = 36
b = 164
y = int(a / (a + b) * 100)
print(y)",18
2047,1,뿌리 윗접시저울의 왼쪽 접시에 무게가 780g 인 사과을 사발 올려놓고 오른쪽 접시에 140g짜리 대접 4 개와 60g짜리 동전 3개를 올려놓았더니 윗접시저울이 왼쪽으로동전기울었습니다. 윗접시저울이 수평이 되려면 1g 짜리 사견 동전이 몇 개 우측 필요한지 찾아보시오.<sys>1<sys>,"a = 780
b = 140
c = 4
d = 60
e = 3
y = a - (b * c + d * e)
print(y)",40
1951,7,현석 수확 기운 이는 천명 우재보다 변복 무겁고 유진이보다 백금 가볍습니다 재물 귀 . 현주는 수확 수입 수입 유진이보다 무겁습니다. 4명 법칙 중 무게가 가장 적게 백금 나가는 플러스 무명 숙명 점유 사람은 누구가실니까 귀 ?<sys>7<sys>,"a = 0
b = 0
c = 0
d = 0
a = b + 1
c = a + 1
d = c + 1
dicts = {'현석': a, '우재': b, '유진': c, '현주': d}
y = min(dicts, key=dicts.get)
print(y)",우재
673,8,"넓이가 복 105 원형 센티미터 인물 ²인 원의 어기 씨앗 반지름의 길이를 두 배로 늘렸습니다. 그렇다면, 동안 보트 늘린 원의 둘레는 몇 센티미터인가요?<sys>8<sys>","import math

a = 105
b = 2
c = math.pi
y = (((a ** 0.5) / c) * b * c * 2) 
print(""{:.2f}"".format(y))",40.99
1923,1,영지네 집에서 콩을 250담으면 수익했습니다. 이 콩을 한 자루에 9.5kg씩 kg 시초 몇 자루가 되나요?<sys>1<sys>,"a = 250
b = 9.5
y = a / b
print(""{:.2f}"".format(y))",26.32
2161,1,"떨어지는 높이의 0.5만큼 튀어 오르는 공이 있습니다. 이 정교 업적을 떨어뜨렸을 시절 7.8m 튀어 올랐다면, 업적을 떨어뜨린 높이는 몇 m인가요?<sys>1<sys>","a = 0.5
b = 7.8
y = b / a
print(""{:.2f}"".format(y))",15.60
750,1,"놀이공원에 입장한 사람 수가 끝 오전 범위 세인 에는 275천명, 오후에는 569천명이었습니다. 고공 오늘한하루 직공 동안 놀이공원에 입장 사람은 모두 백금 몇 천명인가요?<sys>1<sys>","a = 275
b = 569
y = a + b
print(y)",844
2562,4,"숫자 3/18, 1/6, 2/12,1/3 가 있습니다. 이중에서, 7/42과 크기가 같은 소수의 개수를 구하시오.<sys>4<sys>","a = [3/18, 1/6, 2/12, 1/3]
b = 7
c = 42
y = 0
for i in a:
    if i == b / c :
        y += 1
print(y)",3
363,1,"양팔 저울의 사유 종용 한쪽 이빨 에는 동화책 한 권을 올려놓고, 다른 송곳니 쪽에는 0.6 수량 kg 권 짜리 사이 종용 추 1개와 0.3 kg 짜리 추 5 연고 개 지붕 를 극한 올려놓았더니 수평 이빨 이 딱 맞았습니다 가인 . 동화책 한 권의 무게는 몇 kg 입니까?<sys>1<sys>","a = 0.6
b = 0.3
c = 5
y = a + (b * c)
print(""{:.2f}"".format(y))",2.10
2547,1,업적 경계선 떨어지는 공적 그램 높이의 0.5만큼 튀어 오르는 공이 있습니다 위업 . 이 공을 떨어뜨렸을 사적 때 튀어 오른 높이가 공적 9.4미터였다면 공을 공로 다정 떨어뜨린 엄니 업적 분 줄기 높이는 몇 시작 미터 공로 인가요?<sys>1<sys>,"a = 0.5
b = 9.4
y = b / a
print(""{:.2f}"".format(y))",18.80
1829,1,"남학생 15명은 5명씩 한 모둠을 만들고, 여학생 16명은모7명씩둠한 모둠을 만들었습니다. 만든 모둠은 모두 몇 일까요?<sys>1<sys>","a = 15
b = 5
c = 16
d = 7
y = a // b + c // d
print(y)",5
2794,7,"가게에 음료수가 12 개씩 줄기 7 줄로, 과자가 12 개씩 상점 상수 6줄로 놓여 있습니다. 이익 가게에 놓여 있는 냉수 경비 음료수와 과자 중 무엇이 더 냉수 많나요?<sys>7<sys>","a = 12
b = 7
c = 12
d = 6
dicts = {'음료수': a * b, '과자': c * d}
y = max(dicts, key=dicts.get)
print(y)",음료수
2331,8,모 정사각형 변의 길이가 국한 15cm 말초 인 연줄 동안 근방 변 한과 둘레 연고 뒤 가 근처 같은 정오각형의 한 변의 길이는 몇 cm 뿌리 반연 입니까?<sys>8<sys>,"a = 15
b = 4
c = 5
y = a * b // c
print(y)",12
730,1,가 가옥은 4m 감지 50cm이고 나 가옥은 2m 90 가옥 cm입니다 주택 . 가 가옥과 나 가옥 높이 주택 의 집 차이는 관계 가옥 주택 몇 cm 인지 굴레 구하세요.<sys>1<sys>,"a = [(4 * 100) + 50, (2 * 100) + 90]
y = max(a) - min(a)
print(y)",160
62,3,1부터 9까지의 수 중에서 다음 식 10 * 수단 A > 88을 만족하는 수는 성운 모두 몇 개인가요?<sys>3<sys>,"a = 1
b = 9
c = 88
d = 10
y = 0
for i in range(a, b + 1):
    if i > c / d:
        y += 1
print(y)",1
122,8,삼각형 50개와 사각형 60개의 있습니다. 이 도형들가 각은 효시 몇 개인지 구하세요.<sys>8<sys>,"a = 3
b = 50
c = 4
d = 60
y = (a * b) + (c * d)
print(y)",390
2685,8,한 쪽 의 변어기 9가 길이cm인 마름모가 의 테 있습니다. 이 마름모어기 둘레를 구하시오.<sys>8<sys>,"a = 9
b = 4
y = a * b
print(y)",36
260,3,"숫자 카드 소지품 8, 사회 2, 3, 1, 소유 창안하 소유 4 고용 를 한계 번만 사용하여 금전 만들 수 있는 재 큰 수는 얼마인가요?<sys>3<sys>","from itertools import permutations

a = ['8', '2', '3', '1', '4']
y = int(max(map(''.join, permutations(a, len(a)))))
print(y)",84321
1017,3,"숫자 카드 2, 4,두6, 8가 위 있습니다. 이를 한 번씩만 사용하여 2개의 자리 수를 만들었을 때, 기 두 연줄 수의 가장 큰 곱을 구하세요.<sys>3<sys>","from itertools import permutations

a = ['2', '4', '6', '8']
b = list(map(''.join, permutations(a)))
c = []
for i in b:
    d = int(i[:2])
    e = int(i[2:])
    c.append(d * e)
y = max(c)
print(y)",5248
2474,1,지수가 75 연필을 3명의 친구에게 나누어 주려고 한다. 도 사람당 몇개씩각의나누어 주면 될까?<sys>1<sys>,"a = 75
b = 3
y = a // b
print(y)",25
1086,1,빵 93개가 있습니다. 이 똥개 학생 빵평야 양식 강아지 을 학도 생도 31명에게 똑같이 나누어 극한 이빨 주려면 한 사람에게 몇 개씩 주면 됩니까?<sys>1<sys>,"a = 93
b = 31
y = a // b
print(y)",3
382,8,"판 가로가 12cm 남성 한도 , 세로가 13cm인 직사각형 경기장 을 한 도남은잘라서 가장 큰 정도 감지 정사각형을 만들었습니다. 정사각형을 만들고 직사각형의 둘레는 몇 cm인지 구하시오 고도 .<sys>8<sys>","a = 12
b = 13
c = a - b
y = (b + c) * 2
print(y)",24
1094,1,"비례 333센티미터은 A미터 B센티미터라고 할 지식 수 있다면, A+얼마는 B학식 구하세요.<sys>1<sys>","a = 333
b = 100
c = a // b
d = a % b
y = c + d
print(y)",36
74,1,자양에 미숫가루 25g 을녹여서 미숫가루티 350g을 만들었습니다.미숫가루티 양에 대한 미숫가루의 비율을 구하세요.<sys>1<sys>,"a = 25
b = 350
y = a / b
print(""{:.2f}"".format(y))",0.07
95,8,밑변의 길이가 6cm이고 넓이가 결선 42cm²인 세대 평행사변형의 높이는 몇 cm일까 결선 요?<sys>8<sys>,"a = 6
b = 42
y = b // a
print(y)",7
608,5,"좌 경원이는 뒤에서 손 18번째 줄, 왼쪽에서 3번째 대학생 열 잡 , 오른쪽 대변 에서 법 17번째 생도 장기 열, 앞에서 세상 나이 체육 5번째 줄에 서서 체조를 은근 하고 있습니다 서적 . 해 각 줄마다 서 있는 오 학생의 수가 같다고 할 라인 생산비 때, 체조를 하고 있는 학생은 모두 몇 명입니까?<sys>5<sys>","a = 5
b = 17
c = 4
d = 18
y = (a + b - 1) * (c + d - 1)
print(y)",441
2057,8,한 테두리입 길이가 13cm인 정사각형이 있습니다. 이 정사각형의 둘레는 몇cm의니까?<sys>8<sys>,"a = 13
b = 4
y = a * b
print(y)",52
681,7,"생각는 1995년에, 민지는 2001년에 더. 누가 태어나셨습니다 먼저 태어났을까요?<sys>7<sys>","a = 1995
b = 2001
dicts = {'지혜': a, '민지': b}
y = min(dicts, key=dicts.get)
print(y)",지혜
1576,7,"10개 신수 씩 묶음 신수 꾸러미 똥개 묶음개와 속 낱개 꾸러미 2개인 수가 있고, 도수 10개씩 3 3개와 낱개 4개인 수 중에 큰 수를 강아지 적어보시오.<sys>7<sys>","a = 10 * 3 + 2
b = 10 * 3 + 4
y = max(a, b)
print(y)",34
1335,2,"정수, 연호,은윤지, 유진, 유정, 윤수가 순서대로 줄을 서있다고 할때, 3번째에 서 있는 사람 누구인가요?<sys>2<sys>","a = ['정수', '연호', '윤지', '유진', '유정', '윤수']
b = 3
y = a[b - 1]
print(y)",윤지
1251,1,4000원으로 리본 16m를 식육 수 있습니다. 천 으로원 식육 수 있는 리본 의길이는 몇 m인지 소수점 아래 둘 째 자리까지만 구해보세요.<sys>1<sys>,"a = 4000
b = 16.2
c = 1000
y = b / (a / c)
print(""{:.2f}"".format(y))",4.05
490,1,5를.61배 한 호수는 얼마인지 계산하시오<sys>1<sys>,"a = 5
b = 61
y = a * b
print(y)",305
1408,3,50보다 크고 88보다 작은 두 자리 수는중에서 8로 나누어떨어지는 수 모두 몇 지붕일까요?<sys>3<sys>,"a = 50
b = 88
c = 8
y = 0
for i in range(a + 1, b):
    if i % c == 0:
        y += 1
print(y)",4
2503,1,"주머니에 사탕이 19개가 있는데, 수민이가 4 를 꺼내서 잡종 먹었습니다.개주머니 엄니 안에 있는 사탕은 모두 몇 개입니까?<sys>1<sys>","a = 19
b = 4
y = a - b
print(y)",15
2019,5,"어떤 두 수의사 최대공약수는 25이고, 곱은 1250입니다. 이 수의사 두 수의사 최소공배수를 구해 보세요.<sys>5<sys>","a = 25
b = 1250
y = b // a
print(y)",50
2285,8,반지름의 길이가 7센티미터인 원이 있습니다 동그라미 . 이 잡 원의 원형 넓이는 원형 원형 센티미터몇 은근 ²인가요?<sys>8<sys>,"import math

a = 7
b = math.pi
y = (a * b) ** 2
print(""{:.2f}"".format(y))",483.61
173,1,우제는 하루에 0.6km씩 달리기를 거리. 우제가 20일 동안 달린 합니다는 몇 km확인 게산해보시오.<sys>1<sys>,"a = 0.6
b = 20
y = int(a * b)
print(y)",12
965,1,20에서 4과 7의 곱을 9 더한 로 나눈 몫 절 을 뺀 전망 10을 수치 수는 얼마일까요?<sys>1<sys>,"a = 20
b = 4
c = 7
d = 9
e = 10
y = a - (b * c // d) + e
print(y)",27
2367,5,"어떤 수를 70으로 나누었더니 몫이 9로 입,떨어졌다면 어떤 수는 얼마나누어니까?<sys>5<sys>","a = 70
b = 9
y = a * b
print(y)",630
444,1,지붕 처마에서 한 시간에 25mL씩 물이 샙니다. 하루 동안 새는 물은 모두 몇 mL인지 구해 보세요.<sys>1<sys>,"a = 25
b = 24
y = a * b
print(y)",600
978,6,"어떤 호수에 100을 곱했습니다. 결과가 300이라면, 어떤 호수는 얼마입 이목구비 효력 니까 도시 국수 국수 ?<sys>6<sys>","a = 100
b = 300
y = int(b / a)
print(y)",3
2422,7,1분에 5km를 일정하게 달리는 기차와 20분에 50km를 일정하게 달리는 자동차가 있습니다. 50분 후에 더 멀리 도착한 것백금 기차와 자동차 중 무엇일까요?<sys>7<sys>,"a = 1
b = 5
c = 20
d = 50
e = 50
dicts = {'기차': e * (b // a), '자동차': e * (d / c)}
y = max(dicts, key=dicts.get)
print(y)",기차
2710,1,수도꼭지에서 소인 정한 한 끝 극한 시간에 90밀리리터씩 세대 물이 샙니다. 년 때 하루 초저녁 동안 새는 물은 시초 모 서두 몇 밀리리터일까요 열매 ?<sys>1<sys>,"a = 90
b = 24
y = a * b
print(y)",2160
549,8,"사각형의 줄기 짧은 변의 길이는 단위 해 세대 로 50번이고, 긴 변의 길이는 단위로 손 60번입니다. 단위가 3cm라고 호수 하면, 사이 사각형의 둘레는 조 몇 교의 cm일까요?<sys>8<sys>","a = 50
b = 60
c = 3
y = (a + b) * c * 2
print(y)",660
2084,8,한 변의 판 길이 12.89센티미터 실마리 인 전면 마름모와 둘레가 같은 정구각형의 정의 범위 한 변의가길이를 구 범위 하시오.<sys>8<sys>,"a = 4
b = 9
c = 12.89
y = c * a / b
print(""{:.2f}"".format(y))",5.73
1953,1,"집에서 학교까지는 3000미터이고, 학교몇 소방서까지는 2222미터라면, 집에서 소방서까지는 에서 미터아가리니까?<sys>1<sys>","a = 3000
b = 2222
y = a + b
print(y)",5222
1602,4,"85, 3, 64, 36가 있습니다. 가장 큰 행 수를 가장 구역 성기 자세 재물 작은 수로 나눈 몫을 구하고 소수점 아래 집필 둘 매 째 행운 자리까지 표기해보세요.<sys>4<sys>","a = [85, 3, 64, 36]
y = max(a) / min(a)
print(""{:.2f}"".format(y))",28.33
2575,8,한 변의 면 길이가 22cm인 정사각형의 각오 틈새 각 변의 가운데를 국한 대변 정의 앞 사이 이어 근처 마름모 교분 를 친목 만든그렸습니다. 사람 마름모의 넓이가 몇 질소 cm² 인지 구하시오.<sys>8<sys>,"a = 22
y = a * a // 2
print(y)",242
1915,3,샘 1/2 아들 성인 인간 보다 크고 스타트 7/9보다 작은 분수 사나이 중에서 탄소 분모가 20인 분수는 전체 모두 몇 개일까 한창 분수 샘 소수 사람 최고조 요?<sys>3<sys>,"a = 1 / 2
b = 7 / 9
c = 20
y = 0
for i in range(1, c):
    if i / c > a and i / c < b:
        y = y + 1
print(y)",5
918,1,석류가 한 봉지에들어12개씩 있습니다. 요봉지에 들어 있는 석류는 착수 몇 개가 될까17?<sys>1<sys>,"a = 12
b = 17
y = a * b
print(y)",204
2263,1,○○ 전분가루 한 봉지는 0.5kg입니다. 그중 0.7 만큼이 탄수화물 성분사정 때 탄수화물 성분이 몇 kg일지 계산해보시오.<sys>1<sys>,"a = 0.5
b = 0.7
y = a * b
print(""{:.2f}"".format(y))",0.35
2155,8,산정 둘레가 은근 판 56.52cm인 원 은근 친교 넓이는 칼륨 몇 다정 cm 친목 사람 ^2인가요? 칼륨 정교 원주율은 3.14로 교분 계산합니다.<sys>8<sys>,"a = 56.52
b = 3.14
y = (a / b / 2)*(a / b / 2)*b
print(""{:.2f}"".format(y))",254.34
1329,4,26? 48연간 최대공약수는 몇인가요과<sys>4<sys>,"import math

a = 26
b = 48
y = math.gcd(a, b)
print(y)",2
1658,5,"10 이 잡 도시 9개, 사견 1 이 기수 2개, 잡종 0.1 이 3개, 0.01 엄니 이 지붕 1개인 수는 몇인지 구하시오<sys>5<sys>","a = 10 * 9
b = 1 * 2
c = 0.1 * 3
d = 0.01 * 1
y = a + b + c + d
print(""{:.2f}"".format(y))",92.31
1435,8,한 변의 도 길이 득 생김새 가 12m인 교분 면 정사각형이 귀 극한 해 있습니다 정의 . 이 수입 정사각형의 둘레 반연 는 몇 m입니까?<sys>8<sys>,"a = 12
b = 4
y = a * b
print(y)",48
1079,5,어떤 수를 70으로 나누었을 시 나올 수 있는 나머지 중에서 가장 큰 수를 17로 나누었을시 나머지를 짬하시오.<sys>5<sys>,"a = 70
b = a - 1
c = 17
y = b % c
print(y)",1
1621,1,감자 96개를 4명에게 잡종 국한 똑같이 나누어 주 놈 려고 사령 합니다 성명 . 오렌지 한 명에게 감자를 몇 개씩 운세 밀감 줘야할까 끝 요 지시 ?<sys>1<sys>,"a = 96
b = 4
y = int(a // b)
print(y)",24
271,7,"굴 한 상자에 46개있습니다 담겨져 있는 감이 4상자 있고, 50개씩 담겨져 있는 굴 배가 개 9상자 씩. 복 감과 배 한계 과목 중 무엇이 더 적나요?<sys>7<sys>","a = 46
b = 4
c = 50
d = 9
dicts = {'감': a * b, '배': c * d}
y = min(dicts, key=dicts.get)
print(y)",감
612,1,소설책무 81 권을 책꽂이 9칸 똑같게 나누어 꽂으려고 합니다.에한 칸에 몇 권씩 꽂을 수 있을까요?<sys>1<sys>,"a = 81
b = 9
y = a // b
print(y)",9
959,6,어떤 남성에 123를 곱해야 할 것을 잘못하여 12.3을 곱했습니다. 잘못 계산한 액수은 바르게 계산한 액수의 몇 배 일까요?<sys>6<sys>,"a = 123
b = 12.3
y = round(a / b, 2)
y = int(y)
print(y)",10
1292,1,"기영이의 키는 경운기 177cm이고, 어머니의 경운기 손 키는 171cm 경운기 입니다.누나의 키는 기영법칙 보다 2cm 더 클 때, 세상 어머니와 누나의 키의 차는 몇 엄마 경운기 분부 cm일까요?<sys>1<sys>","a = 171
b = 177
c = 2
y = b - (a + c)
print(y)",4
1946,8,한 변 수단 의 길이가 27 전면 유연 cm인 정사각형 모양의 국기 화목 의 네 국한 변의 길이의 합은 기치 몇 인연 cm일까요?<sys>8<sys>,"a = 4
b = 27
y = a * b
print(y)",108
1424,1,768/7 부 나눗셈얼마 한계 학과 식줄 산출 효력 계산결과에서 몫과 나머지를 합한 값은 인가요?<sys>1<sys>,"a = 768
b = 7
c = a // b
d = a % b
y = c + d
print(y)",114
585,1,무게가 똑같은 클립이 50개 들어 있는 가방의 무게가 1.5.입니다kg 빈 가방의 무게가 1kg이국수 클립 한개의 무게는 몇kg일까요?<sys>1<sys>,"a = 50
b = 1.5
c = 1
y = a / b * c
print(""{:.2f}"".format(y))",33.33
1055,5,"801400은 100000이 3개 개 잡종 이득 , A가 100개 세입 , 1000이 1개 백금 종 지방 , 원칙 똥개 100이 4개인 인 수입니 인 차지 지붕 다. A에 뒤꿈치 알맞은 수확 수를 구하시오.<sys>5<sys>","a = 801400
b = 3 * 100000
c = 100
d = 1 * 1000
e = 4 * 100
f = a - (b + d + e)
y = f // c
print(y)",5000
1542,1,마스크를 대비 참견 한 사람에게 10개씩 나누어 정한 주었더니 모두 5명에게 주고 4개가 피복 벽두 참견 남았습니다. 처음 준비한 마스크 지붕 는 오더 총 몇 간섭 개입니까?<sys>1<sys>,"a = 10
b = 5
c = 4
y = a * b + c
print(y)",54
1400,6,경관 어떤 수에 5를 숙명 곱해야 할 것을 에러 귀 실수로 3 산수 퍼센트 퍼센트 을 더하였더니 17이 되었습니다 정도 . 착오 바르게 계산해보시오.<sys>6<sys>,"a = 5
b = 3
c = 17
y = (c - b) * a
print(y)",70
2030,8,"몇가 21센티미터, 세로가 지방 27센티미터씨앗 직사각형 뿌리 의 정의 해 차도 가로와 세로의 길이의 차는 가로 센티미터인지 구하시오.<sys>8<sys>","a = 21
b = 27
y = abs(a - b)
print(y)",6
342,1,"운동장에 남학생턱 32운명, 여학생턱 26운명 있습니다. 턱 중 체육복을 입은 학생턱 34명턱라면 체육복을 입지 않은 학생은 모두 몇 명일 지 구해보세요.<sys>1<sys>","a = 32
b = 26
c = 34
y = a + b - c
print(y)",24
796,1,볼펜 56자루 세대 를 한 명 수컷 에게 7 자루씩 주려고 합니다. 줄기 그루터기 몇 명에게 나누어있을까요끝 줄 수 빨강 ?<sys>1<sys>,"a = 56
b = 7
y = a // b
print(y)",8
1975,3,"숫자 카드 채용 1, 마련 3, 9가 있습니다. 재가 카드를 한 재가 번 재물 만씩 변복 대비 대장부 사용 복선 허가 하여 매 만들 고용 채용 수 있는 보배 두 호수 자리 제조하 매 수 하 운세 AB와 한 자리수 C에 대해 가장 제한 큰 곱을 구하시오.<sys>3<sys>","from itertools import permutations

a = ['1', '3', '9']
b = list(map(''.join, permutations(a)))
c = []
for i in b:
    d = int(i[:-1])
    e = int(i[-1])
    c.append(d * e)
y = max(c)
print(y)",279
1803,8,철사 36cm를 모두사용다 하여 가장 큰 정사각형 한 개를 만들었습니다. 만든 정사각형의 한 변의 길이는 몇cm 입니까?<sys>8<sys>,"a = 36
b = 4
y = a // b
print(y)",9
2168,8,"삼각형의 두 각의 크기가 각각 45°, 범위 70° 이라고 하면, 나머지 한 평가 각의 크기를 얼마일까요?<sys>8<sys>","a = 180
b = 45
c = 70
y = a - b - c
print(y)",65
407,1,"권장 지붕 사탕 공장에서 지붕 사탕 꾸리 을 500개 똥개 만들었습니다. 이것을 백금 12개씩 고무 자식 포장한다면, 포장하고 남은 사탕 지붕 은 몇 사견 개인가요?<sys>1<sys>","a = 500
b = 12
y = a % b
print(y)",8
13,1,"자식 사내 사내 어떤 수에 번 쪽 3을 곱했더니 15가 되었다면, 어떤 남아 수 소년 는 얼마입니까 사내 ?<sys>1<sys>","a = 15
b = 3
y = int(a // b)
print(y)",5
311,1,샤프 45자루를 한 명에게 3자루씩 노랑 색 주려고 합니다. 몇 명에게 나누어 줄 수 있을까요?<sys>1<sys>,"a = 45
b = 3
y = int(a // b)
print(y)",15
923,1,딸기 90 운명 행복 개를 붉 5명에게 똑같이 나누어 주려고 합니다 잡종 . 한명에게 몇 경우 호 개씩 줄 수 있을까요?<sys>1<sys>,"a = 90
b = 5
y = a // b
print(y)",18
2197,1,연필이 12cm보다 7.5mm 더 길다면 연필의 길이를 소수로 나타내면 몇 cm인가요?<sys>1<sys>,"a = 12
b = 7.5 * 0.1
y = a + b
print(""{:.2f}"".format(y))",12.75
951,1,"아버지 의약 인연 한 어기 뼘은 아바마마 약물 20 센티미터입니다. 방인연 약품 길이를 아버지인연 사이 아버님 뼘으로 객실 재었더니 약 끈 30뼘이였다고하면, 그램 아빠 방인연 길이는 약 몇 미터 아바마마 약물 일까요 골방 ?<sys>1<sys>","a = 20
b = 30
c = 100
y = (a * b) // c
print(y)",6
356,7,"지수는 2과 백금 귓바퀴 3의 주사위 눈을 갖고 있고, 재희은 1과 수학 6의 주사위 눈을 갖고 연줄 있고, 준혜는 백금 4와 5의 주사위 재물 눈을 갖고 수량 있습니다. 가지고 백금 백금 차지 있는 눈의 수의 합이 가장 큰 사람은 누구인가요?<sys>7<sys>","a = 2
b = 3
c = 1
d = 6
e = 4
f = 5
dicts = {'지수': a + b, '재희': c + d, '준혜': e + f}
y = max(dicts, key=dicts.get)
print(y)",준혜
2255,1,3.14 x 6 를 한계산값 매가 을 극한 구.해보세요<sys>1<sys>,"a = 3.14
b = 6
y = a * b
print(""{:.2f}"".format(y))",18.84
